LANG_ID,CLASS_ID,CLIENT_ID,MATTER_NO,CASEINFO_NO,TK_CODE,DEF_RATE,ASSIGNED_RATE,RATE_UNIT,STATUS_ID,Isdeleted,CTD_BY,CTD_ON
EN,1,53980,9102-211,888888,DNR,450,405,$,26,0,admin,5/22/2022
EN,1,51020,9123-211,888888,DNR,450,315,$,26,0,admin,5/22/2022
EN,1,53982,9128-211,888888,DNR,450,385,$,26,0,admin,5/22/2022
EN,1,53945,9105-221,888888,DNR,450,375,$,26,0,admin,5/22/2022
EN,1,52936,9125-211,888888,DNR,450,375,$,26,0,admin,5/22/2022
EN,1,50505,9105-211,888888,DNR,450,350,$,26,0,admin,5/22/2022
EN,1,51263,9105-211,888888,DNR,450,350,$,26,0,admin,5/22/2022
EN,1,51054,9105-211,888888,DNR,450,400,$,26,0,admin,5/22/2022
EN,1,51054,9105-211,888888,DNR,450,400,$,26,0,admin,5/22/2022
EN,1,51020,9121-211,888888,DNR,450,315,$,26,0,admin,5/22/2022
EN,1,53961,9105-221,888888,DNR,450,425,$,26,0,admin,5/22/2022
EN,1,53944,9100-211,888888,DNR,450,300,$,26,0,admin,5/22/2022
EN,1,50822,9100-211,888888,DNR,450,325,$,26,0,admin,5/22/2022
EN,1,50822,9100-211,888888,DNR,450,325,$,26,0,admin,5/22/2022
EN,1,50963,9173-211,888888,DNR,450,300,$,26,0,admin,5/22/2022
EN,1,53043,9173-211,888888,DNR,450,350,$,26,0,admin,5/22/2022
EN,1,50822,9209-211,888888,DNR,450,325,$,26,0,admin,5/22/2022
EN,1,51054,9172-211,888888,DNR,450,400,$,26,0,admin,5/22/2022
EN,1,50933,9172-211,888888,DNR,450,425,$,26,0,admin,5/22/2022
EN,1,50866,9173-211,888888,DNR,450,350,$,26,0,admin,5/22/2022
EN,1,50856,9167-211,888888,DNR,450,375,$,26,0,admin,5/22/2022
EN,1,51054,9167-211,888888,DNR,450,400,$,26,0,admin,5/22/2022
EN,1,50963,9167-211,888888,DNR,450,260,$,26,0,admin,5/22/2022
EN,1,50963,9167-211,888888,DNR,450,300,$,26,0,admin,5/22/2022
EN,1,50961,9104-211,888888,DNR,450,300,$,26,0,admin,5/22/2022
EN,1,50866,9203-211,888888,DNR,450,425,$,26,0,admin,5/22/2022
EN,1,53976,9203-211,888888,DNR,450,395,$,26,0,admin,5/22/2022
EN,1,53962,9203-211,888888,DNR,450,385,$,26,0,admin,5/22/2022
EN,1,52907,9111-211,888888,DNR,450,360,$,26,0,admin,5/22/2022
EN,1,51054,9111-211,888888,DNR,450,400,$,26,0,admin,5/22/2022
EN,1,50822,9129-211,888888,DNR,450,325,$,26,0,admin,5/22/2022
EN,1,53965,9211-211,888888,DNR,450,475,$,26,0,admin,5/22/2022
EN,2,2656,9197-211,888888,DNR,450,350,$,26,0,admin,5/22/2022
EN,1,53500,9197-211,888888,DNR,450,475,$,26,0,admin,5/22/2022
EN,1,53973,9275-211,888888,DNR,450,400,$,26,0,admin,5/22/2022
EN,1,53993,9275-221,888888,DNR,450,525,$,26,0,admin,5/22/2022
EN,1,51054,9275-221,888888,DNR,450,400,$,26,0,admin,5/22/2022
EN,1,53971,9113-211,888888,DNR,450,385,$,26,0,admin,5/22/2022
EN,1,51020,9113-211,888888,DNR,450,315,$,26,0,admin,5/22/2022
EN,1,80009,9113-211,888888,DNR,450,285,$,26,0,admin,5/22/2022
EN,1,80009,9296-221,888888,DNR,450,325,$,26,0,admin,5/22/2022
EN,2,9243,9086-211,888888,DNR,450,350,$,26,0,admin,5/22/2022
EN,1,53043,9289-221,888888,DNR,450,350,$,26,0,admin,5/22/2022
EN,1,53958,9277-221,888888,DNR,450,425,$,26,0,admin,5/22/2022
EN,1,51054,8414-191,888888,DNR,450,400,$,26,0,admin,5/22/2022
EN,1,53955,9296-221,888888,DNR,450,400,$,26,0,admin,5/22/2022
EN,1,52652,9113-211,888888,DNR,450,425,$,26,0,admin,5/22/2022
EN,1,51065,9124-211,888888,DNR,450,425,$,26,0,admin,5/22/2022
EN,1,50712,9133-211,888888,DNR,450,400,$,26,0,admin,5/22/2022
EN,1,53965,9158-211,888888,DNR,450,375,$,26,0,admin,5/22/2022
EN,1,50005,9067-211,888888,DNR,450,425,$,26,0,admin,5/22/2022
EN,1,50636,9312-221,888888,DNR,450,350,$,26,0,admin,5/22/2022
EN,1,53009,9102-221,888888,DNR,450,400,$,26,0,admin,5/22/2022
EN,1,53991,9289-221,888888,DNR,450,400,$,26,0,admin,5/22/2022
EN,1,50798,9243-211,888888,DNR,450,400,$,26,0,admin,5/22/2022
EN,1,50068,9314-221,888888,DNR,450,300,$,26,0,admin,5/22/2022
EN,1,52936,9277-221,888888,DNR,450,375,$,26,0,admin,5/22/2022
EN,1,50996,9124-211,888888,DNR,450,375,$,26,0,admin,5/22/2022
EN,1,53960,9124-211,888888,DNR,450,400,$,26,0,admin,5/22/2022
EN,1,53965,9126-211,888888,DNR,450,395,$,26,0,admin,5/22/2022
EN,1,50363,9132-211,888888,DNR,450,300,$,26,0,admin,5/22/2022
EN,1,52650,9132-211,888888,DNR,450,385,$,26,0,admin,5/22/2022
EN,1,53949,9102-211,888888,DNR,450,375,$,26,0,admin,5/22/2022
EN,1,53970,9102-211,888888,DNR,450,425,$,26,0,admin,5/22/2022
EN,1,50916,9110-211,888888,DNR,450,375,$,26,0,admin,5/22/2022
EN,1,50933,9110-211,888888,DNR,450,425,$,26,0,admin,5/22/2022
EN,1,50991,9133-211,888888,DNR,450,425,$,26,0,admin,5/22/2022
EN,1,52907,9106-211,888888,DNR,450,360,$,26,0,admin,5/22/2022
EN,1,53011,9106-211,888888,DNR,450,325,$,26,0,admin,5/22/2022
EN,1,52908,9131-211,888888,DNR,450,350,$,26,0,admin,5/22/2022
EN,1,51026,9131-211,888888,DNR,450,400,$,26,0,admin,5/22/2022
EN,1,53935,9103-211,888888,DNR,450,500,$,26,0,admin,5/22/2022
EN,1,50041,9103-211,888888,DNR,450,385,$,26,0,admin,5/22/2022
EN,1,53013,9123-211,888888,DNR,450,395,$,26,0,admin,5/22/2022
EN,1,50963,9128-211,888888,DNR,450,300,$,26,0,admin,5/22/2022
EN,1,51067,9105-221,888888,DNR,450,475,$,26,0,admin,5/22/2022
EN,1,51239,9105-211,888888,DNR,450,385,$,26,0,admin,5/22/2022
EN,1,52009,9105-211,888888,DNR,450,350,$,26,0,admin,5/22/2022
EN,1,53016,9105-211,888888,DNR,450,385,$,26,0,admin,5/22/2022
EN,1,53953,9105-211,888888,DNR,450,400,$,26,0,admin,5/22/2022
EN,1,53937,9121-211,888888,DNR,450,385,$,26,0,admin,5/22/2022
EN,1,51054,9105-221,888888,DNR,450,400,$,26,0,admin,5/22/2022
EN,1,51054,9100-211,888888,DNR,450,400,$,26,0,admin,5/22/2022
EN,1,53981,9100-211,888888,DNR,450,385,$,26,0,admin,5/22/2022
EN,1,53925,9122-211,888888,DNR,450,375,$,26,0,admin,5/22/2022
EN,1,50822,9173-211,888888,DNR,450,325,$,26,0,admin,5/22/2022
EN,1,51263,9173-211,888888,DNR,450,350,$,26,0,admin,5/22/2022
EN,1,51054,9209-211,888888,DNR,450,400,$,26,0,admin,5/22/2022
EN,1,53939,9172-211,888888,DNR,450,425,$,26,0,admin,5/22/2022
EN,1,53965,9173-211,888888,DNR,450,375,$,26,0,admin,5/22/2022
EN,2,9055,9167-211,888888,DNR,450,325,$,26,0,admin,5/22/2022
EN,2,9086,9167-211,888888,DT,85,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9167-211,888888,DT,85,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9167-211,888888,DT,85,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9104-211,888888,DT,85,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9104-211,888888,DT,85,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9203-211,888888,DT,85,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9203-211,888888,DT,85,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9203-211,888888,DT,85,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9111-211,888888,DT,85,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9111-211,888888,DT,85,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9129-211,888888,DT,85,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9211-211,888888,DT,85,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9197-211,888888,DT,85,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9275-211,888888,DT,85,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9275-221,888888,DT,85,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9275-221,888888,DT,85,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9275-221,888888,DT,85,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9113-211,888888,DT,85,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9113-211,888888,DT,85,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9113-211,888888,DT,85,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9055-211,888888,DT,85,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9296-221,888888,DT,85,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9086-211,888888,DT,85,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9067-211,888888,DT,85,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9296-221,888888,DT,85,112.5,$,26,0,admin,5/22/2022
EN,2,9086,8414-191,888888,DT,85,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9277-221,888888,DT,85,112.5,$,26,0,admin,5/22/2022
EN,2,9086,2656-191,888888,DT,85,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9289-221,888888,DT,85,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9289-221,888888,DT,85,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9067-211,888888,DT,85,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9145-211,888888,DT,85,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9243-211,888888,DT,85,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9296-221,888888,DT,85,112.5,$,26,0,admin,5/22/2022
EN,2,9086,8988-221,888888,DT,85,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9121-21,888888,DT,85,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9105-22,888888,DT,85,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9100-21,888888,DT,85,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9100-21,888888,DT,85,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9100-21,888888,DT,85,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9173-21,888888,DT,85,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9173-21,888888,DT,85,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9209-21,888888,DT,85,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9172-21,888888,DT,85,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9172-21,888888,DT,85,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9173-21,888888,DT,85,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9167-21,888888,DT,85,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9167-21,888888,DT,85,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9167-21,888888,DT,85,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9203-21,888888,DT,85,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9203-21,888888,DT,85,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9203-21,888888,DT,85,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9111-21,888888,DT,85,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9129-21,888888,DT,85,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9197-21,888888,DT,85,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9197-21,888888,DT,85,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9275-21,888888,DT,85,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9275-22,888888,DT,85,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9275-22,888888,DT,85,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9275-22,888888,DT,85,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9113-21,888888,DT,85,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9113-21,888888,DT,85,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9113-21,888888,DT,85,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9086-21,888888,DT,85,112.5,$,26,0,admin,5/22/2022
EN,2,9055,9055-21,888888,DT,85,112.5,$,26,0,admin,5/22/2022
EN,1,51054,51054-01,888888,EKD,325,350,$,26,0,admin,5/22/2022
EN,1,50952,50952-149,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,51098,51098-02,888888,EKD,325,275,$,26,0,admin,5/22/2022
EN,1,50589,50589-20,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,50133,50133-01,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,50452,50452-02,888888,EKD,325,300,$,26,0,admin,5/22/2022
EN,1,53973,53973-01,888888,EKD,325,300,$,26,0,admin,5/22/2022
EN,1,53925,53925-01,888888,EKD,325,295,$,26,0,admin,5/22/2022
EN,1,50394,50394-01,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,50952,50952-83,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,50008,50008-01,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,53019,53019-01,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,53943,53943-01,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,50952,50952-143,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,50952,50952-140,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,51142,51142-38,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,53954,53954-01,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,50952,50952-157,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,51038,51038-01,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,53987,53987-01,888888,EKD,325,300,$,26,0,admin,5/22/2022
EN,1,53925,53925-03,888888,EKD,325,295,$,26,0,admin,5/22/2022
EN,1,50589,50589-01,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,51054,51054-30,888888,EKD,325,350,$,26,0,admin,5/22/2022
EN,1,50822,50822-11,888888,EKD,325,250,$,26,0,admin,5/22/2022
EN,1,53013,53013-01,888888,EKD,325,300,$,26,0,admin,5/22/2022
EN,1,53900,53900-02,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,50984,50984-01,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,51267,51267-01,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,50952,50952-85,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,51142,51142-40,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,50952,50952-155,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,50952,50952-18,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,50952,50952-01,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,50008,50008-03,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,50667,50667-01,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,52902,52902-07,888888,EKD,325,250,$,26,0,admin,5/22/2022
EN,1,2860,52657-23,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,52936,52936-03,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,53017,53017-01,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,51054,51054-20,888888,EKD,325,350,$,26,0,admin,5/22/2022
EN,1,51142,51142-33,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,50952,50952-141,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,50952,50952-22,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,52660,52660-02,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,50046,50046-03,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,53916,51142-32,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,51142,51142-39,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,52659,52659-01,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,50799,50799-01,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,53023,53023-01,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,500207,50070-06,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,50952,50952-150,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,53995,53995-01,888888,EKD,325,350,$,26,0,admin,5/22/2022
EN,1,52907,52907-07,888888,EKD,325,300,$,26,0,admin,5/22/2022
EN,1,51175,51175-01,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,51142,51142-35,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,51054,51054-22,888888,EKD,325,350,$,26,0,admin,5/22/2022
EN,1,50866,50866-04,888888,EKD,325,300,$,26,0,admin,5/22/2022
EN,1,53988,53988-01,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,50952,50952-162,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,50952,50952-19,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,50952,50952-166,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,53038,53038-01,888888,EKD,325,285,$,26,0,admin,5/22/2022
EN,1,52907,52907-06,888888,EKD,325,276,$,26,0,admin,5/22/2022
EN,1,52907,52907-02,888888,EKD,325,276,$,26,0,admin,5/22/2022
EN,1,50952,50952-156,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,50952,50952-160,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,53985,53985-01,888888,EKD,325,250,$,26,0,admin,5/22/2022
EN,1,53925,53925-02,888888,EKD,325,295,$,26,0,admin,5/22/2022
EN,1,51054,51054-28,888888,EKD,325,350,$,26,0,admin,5/22/2022
EN,1,50952,50952-159,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,50952,50952-145,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,51142,51142-34,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,53982,53982-01,888888,EKD,325,350,$,26,0,admin,5/22/2022
EN,1,51263,51263-03,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,51054,51054-24,888888,EKD,325,350,$,26,0,admin,5/22/2022
EN,1,51054,51054-31,888888,EKD,325,350,$,26,0,admin,5/22/2022
EN,1,50952,50952-89,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,50952,50952-163,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,51266,51266-03,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,51054,51054-23,888888,EKD,325,350,$,26,0,admin,5/22/2022
EN,1,50798,50798-02,888888,EKD,325,300,$,26,0,admin,5/22/2022
EN,1,50933,50933-13,888888,EKD,325,315,$,26,0,admin,5/22/2022
EN,1,50363,50363-03,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,50952,50952-165,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,50996,50996-09,888888,EKD,325,300,$,26,0,admin,5/22/2022
EN,1,50363,50363-02,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,51054,51054-21,888888,EKD,325,350,$,26,0,admin,5/22/2022
EN,1,50961,50961-01,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,500953,50953-01,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,50952,50952-84,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,53976,53976-01,888888,EKD,325,300,$,26,0,admin,5/22/2022
EN,1,51054,51054-26,888888,EKD,325,350,$,26,0,admin,5/22/2022
EN,1,53983,53983-01,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,53993,53993-01,888888,EKD,325,375,$,26,0,admin,5/22/2022
EN,1,50952,50952-151,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,53958,53958-01,888888,EKD,325,300,$,26,0,admin,5/22/2022
EN,1,51054,51054-29,888888,EKD,325,350,$,26,0,admin,5/22/2022
EN,1,52652,52652-02,888888,EKD,325,300,$,26,0,admin,5/22/2022
EN,1,50712,50712-04,888888,EKD,325,300,$,26,0,admin,5/22/2022
EN,1,50771,50771-02,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,51142,51142-31,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,53991,53991-01,888888,EKD,325,300,$,26,0,admin,5/22/2022
EN,1,50952,50952-144,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,50807,50807-03,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,50952,50952-38,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,50952,50952-138,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,50952,50952-154,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,53965,53965-02,888888,EKD,325,300,$,26,0,admin,5/22/2022
EN,1,53960,53960-01,888888,EKD,325,295,$,26,0,admin,5/22/2022
EN,1,50952,50952-127,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,50952,50952-20,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,53984,53984-01,888888,EKD,325,350,$,26,0,admin,5/22/2022
EN,1,53981,53981-01,888888,EKD,325,350,$,26,0,admin,5/22/2022
EN,1,51142,51142-30,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,53011,53011-01,888888,EKD,325,250,$,26,0,admin,5/22/2022
EN,1,53970,53970-01,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,50723,50723-01,888888,EKD,325,300,$,26,0,admin,5/22/2022
EN,1,50916,50916-01,888888,EKD,325,300,$,26,0,admin,5/22/2022
EN,1,50933,50933-14,888888,EKD,325,315,$,26,0,admin,5/22/2022
EN,1,50991,50991-01,888888,EKD,325,300,$,26,0,admin,5/22/2022
EN,1,52908,52908-01,888888,EKD,325,300,$,26,0,admin,5/22/2022
EN,1,51026,51026-01,888888,EKD,325,315,$,26,0,admin,5/22/2022
EN,1,50008,50008-02,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,50041,50041-01,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,50237,50237-01,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,53013,53013-02,888888,EKD,325,300,$,26,0,admin,5/22/2022
EN,1,50500,50500-01,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,50607,50607-01,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,50636,50636-03,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,50656,50656-01,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,50952,50952-167,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,50799,50799-02,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,50963,50963-28,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,51239,51239-01,888888,EKD,325,350,$,26,0,admin,5/22/2022
EN,1,52009,52009-01,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,53016,53016-01,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,53024,53024-01,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,53033,53033-01,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,53907,53907-01,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,53953,53953-01,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,53964,53964-01,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,53971,53971-01,888888,EKD,325,325,$,26,0,admin,5/22/2022
EN,1,53937,53937-02,888888,EKD,325,250,$,26,0,admin,5/22/2022
EN,1,51054,51054-27,888888,EKD,325,350,$,26,0,admin,5/22/2022
EN,1,51054,51054-25,888888,EKD,325,350,$,26,0,admin,5/22/2022
EN,1,53937,53937-01,888888,EKD,325,250,$,26,0,admin,5/22/2022
EN,1,50822,50822-24,888888,EKD,325,250,$,26,0,admin,5/22/2022
EN,1,50822,50822-20,888888,EKD,325,250,$,26,0,admin,5/22/2022
EN,1,51054,51054-10,888888,EKD,325,350,$,26,0,admin,5/22/2022
EN,1,53980,53980-01,888888,EKD,325,295,$,26,0,admin,5/22/2022
EN,1,51269,51269-01,888888,FC2,125,120,$,26,0,admin,5/22/2022
EN,1,53021,53021-01,888888,FC2,125,150,$,26,0,admin,5/22/2022
EN,1,50822,50822-30,888888,GB,0,85,$,26,0,admin,5/22/2022
EN,2,53009,8735-20,888888,HN,0,125,$,26,0,admin,5/22/2022
EN,2,8925,8928-20,888888,HN,0,125,$,26,0,admin,5/22/2022
EN,1,53021,53021-01,888888,IR,125,150,$,26,0,admin,5/22/2022
EN,1,52015,52015-01,888888,IR,125,125,$,26,0,admin,5/22/2022
EN,1,51161,51161-01,888888,IR,125,85,$,26,0,admin,5/22/2022
EN,1,52658,52658-01,888888,IR,125,125,$,26,0,admin,5/22/2022
EN,2,9055,9289-22,888888,IR,125,85,$,26,0,admin,5/22/2022
EN,2,9055,9145-21,888888,IR,125,85,$,26,0,admin,5/22/2022
EN,1,52948,52948-01,888888,IR,125,150,$,26,0,admin,5/22/2022
EN,1,53905,53905-01,888888,IR,125,120,$,26,0,admin,5/22/2022
EN,2,9055,9067-21,888888,IR,125,85,$,26,0,admin,5/22/2022
EN,2,2656,2656-19,888888,IR,125,175,$,26,0,admin,5/22/2022
EN,2,9086,9133-21,888888,IR,125,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9124-21,888888,IR,125,112.5,$,26,0,admin,5/22/2022
EN,2,9055,9296-22,888888,IR,125,85,$,26,0,admin,5/22/2022
EN,2,9055,9277-22,888888,IR,125,85,$,26,0,admin,5/22/2022
EN,1,80009,80009-01,888888,IR,125,125,$,26,0,admin,5/22/2022
EN,2,9243,9243-21,888888,IR,125,85,$,26,0,admin,5/22/2022
EN,2,9055,9289-22,888888,IR,125,85,$,26,0,admin,5/22/2022
EN,2,9086,9104-21,888888,IR,125,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9127-21,888888,IR,125,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9113-21,888888,IR,125,112.5,$,26,0,admin,5/22/2022
EN,2,9055,9277-22,888888,IR,125,85,$,26,0,admin,5/22/2022
EN,2,9086,9105-21,888888,IR,125,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9124-21,888888,IR,125,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9124-21,888888,IR,125,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9126-21,888888,IR,125,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9132-21,888888,IR,125,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9132-21,888888,IR,125,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9312-22,888888,IR,125,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9102-21,888888,IR,125,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9102-21,888888,IR,125,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9102-22,888888,IR,125,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9102-21,888888,IR,125,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9110-21,888888,IR,125,112.5,$,26,0,admin,5/22/2022
